id,side,lots,initial_balance,account_balance_after,open_time,close_time,entry_price,exit_price,sl_first,sl_last,sl_mod_count,tp_first,tp_last,tp_mod_count,sl_reason,tp_reason,be_applied,be_price,be_trigger_pips,be_offset_pips,trailing_sl_distance,near_tp_buffer_pips,tp_extension_pips,highest_price,lowest_price,slippage_open_pips,slippage_close_pips,commission,swap,gross_pnl,net_pnl,exit_reason,strategy_id,magic_number
1,sell,1.04,5000.0,5021.039310570465,2021-05-03 04:11:00+00:00,2021-05-03 09:55:00+00:00,1.2028607691940567,1.2025884681308792,1.2040607691940568,1.2025000000000001,1,1.1980607691940568,1.1980607691940568,0,trailing_sl,,True,,13.0,2.0,12.0,,,1.2034,1.2013,-0.9923080594331779,0.6846813087912906,7.28,0.0,28.319310570465106,21.039310570465105,trailing_sl,EMA_X,3201
2,sell,1.0425,5021.039310570465,4882.865289961995,2021-05-03 10:31:00+00:00,2021-05-03 11:51:00+00:00,1.2032702986888633,1.2045257089584889,1.2044702986888634,1.2044702986888634,0,1.1984702986888633,1.1984702986888633,0,,,False,,,0.0,,,,1.20448,1.20312,-0.4970131113690712,0.3541026962561311,7.297499999999999,0.0,-130.87652060847006,-138.17402060847007,Stop Loss,EMA_X,3201
3,sell,1.0150000000000001,4882.865289961995,4745.525989336876,2021-05-03 12:34:00+00:00,2021-05-03 16:59:00+00:00,1.204828887135282,1.2061119836931649,1.206028887135282,1.206028887135282,0,1.200028887135282,1.200028887135282,0,,,False,,,0.0,,,,1.20605,1.20418,-0.6111286471810473,0.6309655788294677,7.105,0.0,-130.234300625119,-137.339300625119,Stop Loss,EMA_X,3201
4,sell,0.9875,4745.525989336876,4802.32410075737,2021-05-03 18:12:00+00:00,2021-05-03 20:41:00+00:00,1.2070366034599367,1.2063914327113747,1.2082366034599368,1.2063300000000001,12,1.2022366034599368,1.2022366034599368,0,trailing_sl,,True,,13.0,2.0,12.0,,,1.20716,1.20513,-0.3339654006340176,0.4143271137468929,6.9125000000000005,0.0,63.710611420493834,56.79811142049383,trailing_sl,EMA_X,3201
5,sell,1.0,4802.32410075737,5260.492358978442,2021-05-03 21:01:00+00:00,2021-05-04 10:38:00+00:00,1.2059918834501953,1.2012858008679845,1.2071918834501953,1.20239,45,1.2011918834501953,1.2011918834501953,0,trailing_sl,,True,,13.0,2.0,12.0,,,1.20672,1.20119,-0.38116549804900757,0.7391741778928207,7.0,5.44,470.6082582210724,458.1682582210724,Take Profit,EMA_X,3201
6,buy,1.095,5260.492358978442,5110.969323920817,2021-05-04 11:03:00+00:00,2021-05-04 11:54:00+00:00,1.2017699327434015,1.2004744255739255,1.2005699327434014,1.2005699327434014,0,1.2065699327434014,1.2065699327434014,0,,,False,,,0.0,,,,1.20221,1.20034,0.8993274340163282,-0.7550716947601899,7.665,0.0,-141.85803505762397,-149.52303505762396,Stop Loss,EMA_X,3201
7,buy,1.0625,5110.969323920817,5209.540097699197,2021-05-04 12:33:00+00:00,2021-05-04 16:24:00+00:00,1.200739350517933,1.2017370754476118,1.1995393505179328,1.2018199999999999,8,1.2055393505179328,1.2055393505179328,0,trailing_sl,,True,,13.0,2.0,12.0,,,1.20302,1.20036,0.9935051793297234,-0.6292455238821049,7.4375,0.0,106.00827377837962,98.57077377837962,trailing_sl,EMA_X,3201
8,buy,1.085,5209.540097699197,5064.173240265602,2021-05-04 16:42:00+00:00,2021-05-04 18:11:00+00:00,1.2023132806138497,1.2010434939093926,1.2011132806138496,1.2011132806138496,0,1.2071132806138496,1.2071132806138496,0,,,False,,,0.0,12.0,,,1.20356,1.20105,0.7328061384970219,-0.49786704457099873,7.595,0.0,-137.77185743359522,-145.36685743359521,Stop Loss,EMA_X,3201
9,sell,1.0525,5064.173240265602,4920.284411782,2021-05-04 18:12:00+00:00,2021-05-04 18:18:00+00:00,1.2004216797678928,1.201718794527832,1.201621679767893,1.201621679767893,0,1.195621679767893,1.195621679767893,0,,,False,,,0.0,,,,1.20185,1.20016,-0.9832023210720742,0.7711475993921191,7.3675,0.0,-136.52132848360193,-143.88882848360194,Stop Loss,EMA_X,3201
10,buy,1.0225,4920.284411782,4783.240974644146,2021-05-04 18:41:00+00:00,2021-05-05 00:00:00+00:00,1.202070837162214,1.2008005590483963,1.2008708371622139,1.2008708371622139,0,1.2068708371622139,1.2068708371622139,0,,,False,,,0.0,,,,1.20246,1.20079,0.608371622141668,-0.5027811381763669,7.1575,0.0,-129.88593713785323,-137.04343713785323,Stop Loss,EMA_X,3201
11,buy,0.995,4783.240974644146,4783.882626205555,2021-05-05 00:34:00+00:00,2021-05-05 08:54:00+00:00,1.201335678977883,1.2014121277372942,1.200135678977883,1.2014699999999998,1,1.206135678977883,1.206135678977883,0,trailing_sl,,True,,13.0,2.0,12.0,,,1.20267,1.20095,0.6567897788323229,-0.3787226270568489,6.965,0.0,7.606651561409606,0.6416515614096063,trailing_sl,EMA_X,3201
12,buy,0.995,4783.882626205555,4908.3187692958145,2021-05-05 10:49:00+00:00,2021-05-05 14:56:00+00:00,1.199375886835254,1.2006965013386737,1.198175886835254,1.20078,14,1.204175886835254,1.204175886835254,0,trailing_sl,,True,,13.0,2.0,12.0,,,1.20198,1.1987,0.4588683525397208,-0.6349866132637771,6.965,0.0,131.4011430902594,124.4361430902594,trailing_sl,EMA_X,3201
13,buy,1.0225,4908.3187692958145,5394.184309426034,2021-05-05 15:52:00+00:00,2021-05-06 12:49:00+00:00,1.2003169930709745,1.205039834294742,1.1991169930709744,1.20407,27,1.2051169930709744,1.2051169930709744,0,trailing_sl,,True,,13.0,2.0,12.0,,,1.20527,1.19912,0.4699307097455474,-0.5715877623257981,7.1575,-10.112525000000002,482.9105151302193,485.8655401302193,Take Profit,EMA_X,3201
14,sell,1.1225,5394.184309426034,5245.428605206615,2021-05-06 13:09:00+00:00,2021-05-06 15:03:00+00:00,1.2044226788600707,1.2056778967150321,1.2056226788600708,1.2056226788600708,0,1.1996226788600708,1.1996226788600708,0,,,False,,,0.0,,,,1.20567,1.20385,-0.8732113992948598,0.35217854961411277,7.8575,0.0,-140.89820421941832,-148.7557042194183,Stop Loss,EMA_X,3201
15,sell,1.0925,5245.428605206615,5099.498712419438,2021-05-06 15:25:00+00:00,2021-05-06 16:37:00+00:00,1.2051353795322681,1.2064011222580089,1.2063353795322682,1.2063353795322682,0,1.2003353795322682,1.2003353795322682,0,,,False,,,0.0,,,,1.20634,1.2046999999999999,-0.9462046773189847,0.4574272574076055,7.6475,0.0,-138.28239278717797,-145.92989278717798,Stop Loss,EMA_X,3201
16,sell,1.06,5099.498712419438,5123.11704031438,2021-05-06 17:09:00+00:00,2021-05-06 20:58:00+00:00,1.2059705539960774,1.2056777395819742,1.2071705539960775,1.2056200000000001,1,1.2011705539960775,1.2011705539960775,0,trailing_sl,,True,,13.0,2.0,12.0,,,1.20667,1.20442,-0.7944600392262302,0.37739581974172154,7.42,0.0,31.038327894941986,23.618327894941984,trailing_sl,EMA_X,3201
17,sell,1.0625,5123.11704031438,4979.8415208123415,2021-05-06 21:21:00+00:00,2021-05-06 22:57:00+00:00,1.2052479297113536,1.2065264051890199,1.2064479297113537,1.2064479297113537,0,1.2004479297113537,1.2004479297113537,0,,,False,,,0.0,,,,1.20645,1.2052479297113536,-0.7207028864653076,0.5847547766624217,7.4375,0.0,-135.83801950203812,-143.27551950203812,Stop Loss,EMA_X,3201
18,sell,1.0325,4979.8415208123415,4836.127625895098,2021-05-06 23:07:00+00:00,2021-05-07 10:14:00+00:00,1.2060414219384699,1.207308924068419,1.20724142193847,1.20724142193847,0,1.20124142193847,1.20124142193847,0,,,False,,,0.0,,,,1.2082600000000001,1.20528,-0.8857806153028669,0.47502129949084093,7.2275,5.6168000000000005,-130.86959491724284,-143.71389491724284,Stop Loss,EMA_X,3201
19,sell,1.0075,4836.127625895098,4699.206331759432,2021-05-07 11:24:00+00:00,2021-05-07 11:38:00+00:00,1.207427958340598,1.2087169786297858,1.208627958340598,1.208627958340598,0,1.202627958340598,1.202627958340598,0,,,False,,,0.0,,,,1.20874,1.20742,-0.6204165940215667,0.6902028918776004,7.0525,0.0,-129.86879413566672,-136.92129413566673,Stop Loss,EMA_X,3201
20,sell,0.9775,4699.206331759432,4819.893036269764,2021-05-07 12:09:00+00:00,2021-05-07 15:30:00+00:00,1.2083823634860147,1.2070777168925586,1.2095823634860148,1.2070200000000002,14,1.2035823634860148,1.2035823634860148,0,trailing_sl,,True,,13.0,2.0,12.0,,,1.21142,1.2058200000000001,-0.4763651398542734,0.3771689255849253,6.8425,0.0,127.52920451033206,120.68670451033206,trailing_sl,EMA_X,3201
21,sell,1.0,4819.893036269764,4685.72251870715,2021-05-07 16:07:00+00:00,2021-05-07 16:12:00+00:00,1.2107091353962585,1.2119808405718846,1.2119091353962586,1.2119091353962586,0,1.2059091353962585,1.2059091353962585,0,,,False,,,0.0,,,,1.21213,1.2107091353962585,-0.8086460374157056,0.5170517562613774,7.0,0.0,-127.17051756261367,-134.17051756261367,Stop Loss,EMA_X,3201
22,buy,0.975,4685.72251870715,4882.729123848275,2021-05-07 16:48:00+00:00,2021-05-07 17:52:00+00:00,1.2116878027775848,1.2137783833431348,1.2104878027775847,1.21386,17,1.2164878027775847,1.2164878027775847,0,trailing_sl,,True,,13.0,2.0,12.0,,,1.21506,1.21137,0.8780277758480004,-0.6161665686521545,6.825,0.0,203.8316051411254,197.00660514112542,trailing_sl,EMA_X,3201
