id,side,lots,initial_balance,account_balance_after,open_time,close_time,entry_price,exit_price,sl_first,sl_last,sl_mod_count,tp_first,tp_last,tp_mod_count,sl_reason,tp_reason,be_applied,be_price,be_trigger_pips,be_offset_pips,trailing_sl_distance,near_tp_buffer_pips,tp_extension_pips,highest_price,lowest_price,slippage_open_pips,slippage_close_pips,commission,swap,gross_pnl,net_pnl,exit_reason,strategy_id,magic_number
1,buy,1.04,5000.0,5000.96839835071,2014-01-02 03:43:00+00:00,2014-01-02 06:06:00+00:00,1.3761180538196474,1.3761973653422503,1.3749180538196473,1.3762899999999998,1,1.3809180538196473,1.3809180538196473,0,trailing_sl,,True,,13.0,2.0,12.0,,,1.3774899999999999,1.37577,0.38053819647387854,-0.7263465774953737,7.28,0.0,8.248398350710673,0.9683983507106726,trailing_sl,EMA_X,3201
2,buy,1.04,5000.96839835071,4861.93690591736,2014-01-02 07:26:00+00:00,2014-01-02 09:42:00+00:00,1.3748393373674928,1.3735724960940952,1.3736393373674927,1.3736393373674927,0,1.3796393373674927,1.3796393373674927,0,,,False,,,0.0,,,,1.37583,1.37347,0.39337367492953135,-0.46841273397602023,7.28,0.0,-131.7514924333505,-139.0314924333505,Stop Loss,EMA_X,3201
3,buy,1.0125,4861.93690591736,4855.554170892174,2014-01-02 10:38:00+00:00,2014-01-02 10:50:00+00:00,1.3727128997339069,1.3727198603756334,1.3715128997339068,1.3728299999999998,1,1.3775128997339068,1.3775128997339068,0,trailing_sl,,True,,13.0,2.0,12.0,,,1.3740299999999999,1.3722699999999999,0.5289973390687486,-0.9013962436643652,7.0874999999999995,0.0,0.7047649748143092,-6.38273502518569,trailing_sl,EMA_X,3201
4,sell,1.01,4855.554170892174,4718.408154051334,2014-01-02 10:58:00+00:00,2014-01-02 11:05:00+00:00,1.3723133736850832,1.373601255039943,1.3735133736850833,1.3735133736850833,0,1.3675133736850833,1.3675133736850833,0,,,False,,,0.0,,,,1.37369,1.3723133736850832,-0.766263149167834,0.6788135485980007,7.07,0.0,-130.07601684083969,-137.14601684083968,Stop Loss,EMA_X,3201
5,sell,0.9825,4718.408154051334,4583.671800143665,2014-01-02 11:18:00+00:00,2014-01-02 11:50:00+00:00,1.3725179690322904,1.37381933141303,1.3737179690322905,1.3737179690322905,0,1.3677179690322905,1.3677179690322905,0,,,False,,,0.0,,,,1.3738000000000001,1.3722400000000001,-0.3203096770976188,0.8136238073963575,6.8775,0.0,-127.85885390766913,-134.73635390766913,Stop Loss,EMA_X,3201
6,sell,0.9525,4583.671800143665,5024.094150980217,2014-01-02 12:09:00+00:00,2014-01-02 14:03:00+00:00,1.3728423534987098,1.3681484967970137,1.3740423534987098,1.36884,14,1.3680423534987098,1.3680423534987098,0,trailing_sl,,True,,13.0,2.0,12.0,,,1.3731200000000001,1.36764,-0.5764650129025384,0.8614329830392009,6.6675,0.0,447.0898508365522,440.4223508365522,Take Profit,EMA_X,3201
7,buy,1.0425,5024.094150980217,4886.069033155016,2014-01-02 15:19:00+00:00,2014-01-02 15:29:00+00:00,1.36568780947881,1.3644338275332446,1.36448780947881,1.36448780947881,0,1.37048780947881,1.37048780947881,0,,,False,,,0.0,,,,1.36591,1.3642,0.4780947881011244,-0.33981945565475513,7.297499999999999,0.0,-130.7276178252007,-138.0251178252007,Stop Loss,EMA_X,3201
8,buy,1.0175,4886.069033155016,4750.184754131837,2014-01-02 15:58:00+00:00,2014-01-02 17:00:00+00:00,1.3651506654048629,1.363885193375151,1.3639506654048628,1.3639506654048628,0,1.3699506654048628,1.3699506654048628,0,,,False,,,0.0,,,,1.36572,1.3636300000000001,0.9066540486291075,-0.4547202971183495,7.1225000000000005,0.0,-128.7617790231791,-135.8842790231791,Stop Loss,EMA_X,3201
9,buy,0.9875,4750.184754131837,4617.649737275933,2014-01-02 17:06:00+00:00,2014-01-02 17:16:00+00:00,1.3658983492613632,1.364626222508392,1.3646983492613631,1.3646983492613631,0,1.3706983492613631,1.3706983492613631,0,,,False,,,0.0,,,,1.36597,1.36459,0.5834926136327745,-0.5212675297117109,6.9125000000000005,0.0,-125.62251685590303,-132.53501685590302,Stop Loss,EMA_X,3201
10,sell,0.96,4617.649737275933,4660.4280939867185,2014-01-02 17:23:00+00:00,2014-01-02 17:48:00+00:00,1.3647646336110002,1.3642490257285962,1.3659646336110003,1.3641400000000001,3,1.3599646336110003,1.3599646336110003,0,trailing_sl,,True,,13.0,2.0,12.0,,,1.36508,1.36294,-0.3536638899981348,0.8902572859614821,6.72,0.0,49.498356710785174,42.778356710785175,trailing_sl,EMA_X,3201
11,buy,0.97,4660.4280939867185,4719.847549202693,2014-01-02 17:55:00+00:00,2014-01-02 18:29:00+00:00,1.364809425740342,1.3654919974435995,1.363609425740342,1.36561,1,1.369609425740342,1.369609425740342,0,trailing_sl,,True,,13.0,2.0,12.0,,,1.36681,1.36406,0.8942574034209727,-0.980025564005782,6.79,0.0,66.20945521597488,59.419455215974885,trailing_sl,EMA_X,3201
12,sell,0.9825,4719.847549202693,4751.897627393505,2014-01-02 19:17:00+00:00,2014-01-02 22:59:00+00:00,1.3667830236159924,1.3663868141687576,1.3679830236159924,1.36627,1,1.3619830236159924,1.3619830236159924,0,trailing_sl,,True,,13.0,2.0,12.0,,,1.3676,1.36507,-0.5697638400770089,0.9681416875761961,6.8775,0.0,38.92757819081222,32.05007819081222,trailing_sl,EMA_X,3201
13,sell,0.9875,4751.897627393505,4772.389851069191,2014-01-02 23:48:00+00:00,2014-01-03 05:17:00+00:00,1.3665287969147415,1.3661968807256206,1.3677287969147416,1.3661,2,1.3617287969147416,1.3617287969147416,0,trailing_sl,,True,,13.0,2.0,12.0,,,1.36722,1.3649,-0.6120308525869866,0.7688072562062054,6.9125000000000005,5.372000000000001,32.776723675686235,20.492223675686233,trailing_sl,EMA_X,3201
14,sell,0.9925,4772.389851069191,4916.44408958953,2014-01-03 05:33:00+00:00,2014-01-03 11:40:00+00:00,1.3656742249965215,1.3641527969005987,1.3668742249965216,1.3640400000000001,8,1.3608742249965216,1.3608742249965216,0,trailing_sl,,True,,13.0,2.0,12.0,,,1.36656,1.36284,-0.3577500347873297,0.927969005986018,6.947500000000001,0.0,151.00173852033956,144.05423852033957,trailing_sl,EMA_X,3201
15,sell,1.0225,4916.44408958953,5034.111182765625,2014-01-03 12:31:00+00:00,2014-01-03 15:29:00+00:00,1.3646791397549518,1.3634583613375817,1.365879139754952,1.36339,2,1.359879139754952,1.359879139754952,0,trailing_sl,,True,,13.0,2.0,12.0,,,1.36584,1.36219,-0.5086024504818987,0.48361337581681596,7.1575,0.0,124.8245931760944,117.6670931760944,trailing_sl,EMA_X,3201
16,buy,1.0475,5034.111182765625,4891.8581503223395,2014-01-03 15:39:00+00:00,2014-01-03 16:06:00+00:00,1.3637603590684344,1.3624723348923649,1.3625603590684343,1.3625603590684343,0,1.3685603590684343,1.3685603590684343,0,,,False,,,0.0,,,,1.36472,1.36232,0.30359068434515635,-0.6802417606954769,7.3325000000000005,0.0,-134.92053244328503,-142.25303244328504,Stop Loss,EMA_X,3201
