id,side,lots,initial_balance,account_balance_after,open_time,close_time,entry_price,exit_price,sl_first,sl_last,sl_mod_count,tp_first,tp_last,tp_mod_count,sl_reason,tp_reason,be_applied,be_price,be_trigger_pips,be_offset_pips,trailing_sl_distance,near_tp_buffer_pips,tp_extension_pips,highest_price,lowest_price,slippage_open_pips,slippage_close_pips,commission,swap,gross_pnl,net_pnl,exit_reason,strategy_id,magic_number
1,sell,1.04,5000.0,5065.959433517926,2017-04-03 03:23:00+00:00,2017-04-03 16:05:00+00:00,1.0669115610495936,1.0662073357273059,1.0681115610495937,1.0661500000000002,9,1.0621115610495937,1.0621115610495937,0,trailing_sl,,True,,13.0,2.0,12.0,,,1.06807,1.06495,-0.8843895040655525,0.3733572730579837,7.28,0.0,73.2394335179265,65.9594335179265,trailing_sl,EMA_X,3201
2,sell,1.0525,5065.959433517926,4924.373443606814,2017-04-03 16:56:00+00:00,2017-04-03 18:09:00+00:00,1.0661178751662825,1.0673931102248204,1.0673178751662826,1.0673178751662826,0,1.0613178751662826,1.0613178751662826,0,,,False,,,0.0,,,,1.06739,1.06569,-0.8212483371750068,0.5523505853788357,7.3675,0.0,-134.21848991111213,-141.58598991111214,Stop Loss,EMA_X,3201
3,sell,1.0225,4924.373443606814,5053.43355257595,2017-04-03 18:35:00+00:00,2017-04-03 19:27:00+00:00,1.0668348482413537,1.0655026466866433,1.0680348482413538,1.0654100000000002,4,1.0620348482413537,1.0620348482413537,0,trailing_sl,,True,,13.0,2.0,12.0,,,1.06719,1.06421,-0.551517586464545,0.7264668664319629,7.1575,0.0,136.21760896913491,129.06010896913492,trailing_sl,EMA_X,3201
4,buy,1.0525,5053.43355257595,5121.077764280172,2017-04-03 19:31:00+00:00,2017-04-04 06:59:00+00:00,1.065687564568576,1.0663013649173096,1.0644875645685759,1.0663799999999999,6,1.0704875645685759,1.0704875645685759,0,trailing_sl,,True,,13.0,2.0,12.0,,,1.06758,1.06497,0.5756456857608505,-0.5863508269032813,7.3675,-10.409225000000003,64.60248670422258,67.64421170422258,trailing_sl,EMA_X,3201
5,buy,1.0625,5121.077764280172,4975.546038579801,2017-04-04 07:25:00+00:00,2017-04-04 10:48:00+00:00,1.0666156931686712,1.0653159828091383,1.0654156931686711,1.0654156931686711,0,1.0714156931686711,1.0714156931686711,0,,,False,,,0.0,,,,1.06742,1.0652,0.6569316867133246,-0.7971035953291405,7.4375,0.0,-138.094225700372,-145.531725700372,Stop Loss,EMA_X,3201
6,buy,1.0325,4975.546038579801,4835.95580951494,2017-04-04 10:57:00+00:00,2017-04-04 11:39:00+00:00,1.0659072368357643,1.0646252733581385,1.0647072368357642,1.0647072368357642,0,1.0707072368357642,1.0707072368357642,0,,,False,,,0.0,,,,1.06596,1.0647,0.9723683576434716,-0.6196347762577048,7.2275,0.0,-132.3627290648607,-139.5902290648607,Stop Loss,EMA_X,3201
7,buy,1.0050000000000001,4835.95580951494,4702.497592377561,2017-04-04 12:04:00+00:00,2017-04-04 14:43:00+00:00,1.0653699356064743,1.064111993147396,1.0641699356064742,1.0641699356064742,0,1.0701699356064742,1.0701699356064742,0,,,False,,,0.0,,,,1.06626,1.0638,0.5993560647432616,-0.3794245907839944,7.035000000000001,0.0,-126.42321713737905,-133.45821713737905,Stop Loss,EMA_X,3201
8,buy,0.9775,4702.497592377561,4702.27511673146,2017-04-04 15:08:00+00:00,2017-04-04 17:45:00+00:00,1.0645752529208543,1.0646429769551653,1.0633752529208542,1.06476,2,1.0693752529208542,1.0693752529208542,0,trailing_sl,,True,,13.0,2.0,12.0,,,1.06596,1.06441,0.45252920854332856,-0.9702304483472091,6.8425,0.0,6.620024353899246,-0.22247564610075443,trailing_sl,EMA_X,3201
9,buy,0.9775,4702.27511673146,4714.223856783269,2017-04-04 18:13:00+00:00,2017-04-04 21:15:00+00:00,1.0652860345504283,1.0654782723003189,1.0640860345504282,1.0655899999999998,2,1.0700860345504282,1.0700860345504282,0,trailing_sl,,True,,13.0,2.0,12.0,,,1.06679,1.06491,0.9603455042839215,-0.9172769968102124,6.8425,0.0,18.79124005180943,11.94874005180943,trailing_sl,EMA_X,3201
10,buy,0.98,4714.223856783269,4895.179242113982,2017-04-04 21:46:00+00:00,2017-04-05 08:39:00+00:00,1.0656052487393681,1.067225032263151,1.064405248739368,1.0672899999999998,16,1.070405248739368,1.070405248739368,0,trailing_sl,,True,,13.0,2.0,12.0,,,1.06849,1.06537,0.7524873936826104,-0.449677368490331,6.859999999999999,-29.076600000000006,158.7387853307125,180.95538533071252,trailing_sl,EMA_X,3201
11,buy,1.0175,4895.179242113982,4897.792336915883,2017-04-05 08:58:00+00:00,2017-04-05 11:46:00+00:00,1.0675145782409665,1.0676102597623611,1.0663145782409664,1.06767,1,1.0723145782409664,1.0723145782409664,0,trailing_sl,,True,,13.0,2.0,12.0,,,1.06887,1.06677,0.7457824096657184,-0.3974023763886336,7.1225000000000005,0.0,9.735594801901394,2.6130948019013935,trailing_sl,EMA_X,3201
12,buy,1.02,4897.792336915883,4756.91295377387,2017-04-05 12:30:00+00:00,2017-04-05 13:15:00+00:00,1.0679221092849212,1.0666109388619602,1.066722109284921,1.066722109284921,0,1.072722109284921,1.072722109284921,0,,,False,,,0.0,,,,1.06796,1.06658,0.6210928492134116,-0.9117042296091782,7.140000000000001,0.0,-133.73938314201354,-140.87938314201352,Stop Loss,EMA_X,3201
13,buy,0.99,4756.91295377387,4798.034475046735,2017-04-05 14:00:00+00:00,2017-04-05 16:15:00+00:00,1.0667680915214106,1.0672534604231567,1.0655680915214105,1.06735,1,1.0715680915214105,1.0715680915214105,0,trailing_sl,,True,,13.0,2.0,12.0,,,1.06855,1.06641,0.4809152141072026,-0.7653957684339296,6.93,0.0,48.05152127286472,41.12152127286472,trailing_sl,EMA_X,3201
